Date/Time,Homescreen; Z; PS1000-4; Chamber Temp #1(°C),Homescreen; Z; PS1000-4; Chamber Temp #2(°C),Homescreen; Z; PS1000-4; Control Temperature(°C),Homescreen; Z; PS1000-4; Chamber Humidity #1(%Rh),Homescreen; Z; PS1000-4; Chamber Humidity #2(%Rh),Homescreen; Z; PS1000-4; Control Humidity(%Rh),Homescreen; Z; PS1000-4; IO[A]; LED 1 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 2 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 3 Temperature(°C),Homescreen; Z; PS1000-4; Vapor Press Deficit(mb),Homescreen; Z; PS1000-4; Chamber PAR Level(µmol),Homescreen; Z; PS1000-4; IO[C]; Chamber CO2 Reading(ppm),Homescreen; Z; PS1000-4; IO[A]; LED RECIRC IN(°C),Homescreen; Z; PS1000-4; IO[B]; LED RECIRC OUT(°C),Homescreen; Z; PS1000-4; IO[C]; CO2 Flow Rate(mL/M),Homescreen; Z; PS1000-4; Time Above Threshold(0:00),Homescreen; Z; PS1000-4; Temperature Setpoint(°C),Homescreen; Z; PS1000-4; VPD Setpoint(mb),Homescreen; Z; PS1000-4; Current Program Number(N/A),Homescreen; Z; PS1000-4; CO2 Setpoint(ppm)
2023/07/12 17:59:00,25.83,25.61,25.83,64.50,65.90,64.50,25.37,30.01,26.53,11.82,29.0,388.0,22.80,22.04,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:00:00,26.13,25.85,26.13,68.90,70.20,68.90,25.49,30.08,26.62,10.54,29.0,387.0,22.81,22.10,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:01:00,26.55,26.24,26.55,73.60,75.00,73.60,25.69,30.18,26.74,9.14,29.0,385.0,22.86,22.15,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:02:00,26.84,26.55,26.84,72.60,74.50,72.60,25.79,30.25,26.80,9.66,29.0,384.0,22.86,22.20,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:03:00,26.58,26.37,26.58,65.90,67.30,65.90,25.63,30.21,26.75,11.88,29.0,387.0,22.90,22.25,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:04:00,26.15,26.02,26.15,71.60,72.90,71.60,25.61,30.15,26.69,9.62,29.0,385.0,22.91,22.30,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:05:00,25.85,25.76,25.85,72.80,74.40,72.80,25.63,30.09,26.65,9.06,29.0,384.0,22.93,22.34,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:06:00,25.39,25.36,25.39,64.70,65.90,64.70,25.45,30.02,26.55,11.45,29.0,387.0,22.96,22.38,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:07:00,25.21,25.14,25.21,70.90,71.70,70.90,25.53,29.96,26.55,9.34,29.0,386.0,22.96,22.43,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:08:00,25.55,25.41,25.55,71.40,72.70,71.40,25.70,30.03,26.65,9.37,29.0,385.0,22.96,22.47,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:09:00,25.85,25.65,25.85,65.00,66.10,65.00,25.72,30.07,26.69,11.66,29.0,387.0,23.01,22.51,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:10:00,26.19,25.92,26.19,69.60,70.80,69.60,25.87,30.15,26.79,10.32,29.0,385.0,23.01,22.55,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:11:00,26.65,26.35,26.65,74.10,75.40,74.10,26.07,30.26,26.90,9.04,29.0,383.0,23.04,22.59,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:12:00,26.89,26.62,26.89,71.70,73.60,71.70,26.14,30.30,26.92,10.01,29.0,383.0,23.06,22.63,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:13:00,26.57,26.39,26.57,67.00,68.30,67.00,26.01,30.27,26.88,11.48,29.0,385.0,23.14,22.57,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:14:00,26.16,26.06,26.16,72.90,73.90,72.90,25.72,30.16,26.97,9.20,29.0,383.0,23.87,19.00,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:15:00,25.87,25.83,25.87,75.30,76.50,75.30,25.30,29.95,27.38,8.24,29.0,382.0,24.72,14.72,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:16:00,25.52,25.51,25.52,69.60,70.80,69.60,24.61,29.69,27.53,9.93,29.0,384.0,25.45,13.05,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:17:00,25.27,25.22,25.27,69.80,70.80,69.80,22.85,29.41,27.63,9.71,29.0,384.0,26.37,11.56,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:18:00,25.46,25.32,25.46,71.30,72.40,71.30,20.71,29.16,27.77,9.33,29.0,383.0,27.14,10.63,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:19:00,25.89,25.65,25.89,72.60,73.80,72.60,19.44,28.83,27.80,9.16,29.0,383.0,27.65,10.00,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:20:00,26.38,26.05,26.38,73.90,75.40,73.90,18.91,28.32,27.73,8.95,29.0,382.0,27.94,9.62,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:21:00,26.76,26.41,26.76,75.30,76.90,75.30,18.63,27.66,27.43,8.68,30.0,380.0,28.00,9.41,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:22:00,26.85,26.52,26.85,76.50,78.20,76.50,18.48,26.87,26.96,8.30,30.0,379.0,27.90,9.28,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:23:00,26.69,26.39,26.69,77.00,78.70,77.00,18.42,26.05,26.43,8.07,30.0,379.0,27.62,9.22,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:24:00,26.44,26.16,26.44,76.70,78.40,76.70,18.33,25.33,25.91,8.04,30.0,380.0,27.23,9.17,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:25:00,26.15,25.89,26.15,76.30,78.00,76.30,18.17,24.68,25.43,8.02,30.0,380.0,26.76,9.12,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:26:00,25.88,25.61,25.88,76.00,77.80,76.00,17.98,24.08,24.94,8.00,30.0,380.0,26.25,9.09,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:27:00,25.62,25.33,25.62,75.80,77.50,75.80,17.84,23.58,24.46,7.97,30.0,379.0,25.75,9.05,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:28:00,25.39,25.07,25.39,75.50,77.40,75.50,17.67,23.14,24.02,7.93,30.0,380.0,25.27,9.04,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:29:00,25.42,25.01,25.42,75.10,77.00,75.10,17.62,22.82,23.70,8.08,30.0,379.0,24.79,9.04,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:30:00,25.68,25.18,25.68,74.30,76.40,74.30,17.59,22.60,23.45,8.48,30.0,380.0,24.33,9.04,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:31:00,25.99,25.40,25.99,73.60,76.00,73.60,17.60,22.42,23.23,8.87,30.0,379.0,23.93,9.04,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:32:00,26.26,25.60,26.26,73.00,75.50,73.00,17.66,22.29,23.05,9.20,30.0,379.0,23.59,9.04,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:33:00,26.48,25.78,26.48,72.70,75.30,72.70,17.74,22.17,22.89,9.44,30.0,379.0,23.28,9.02,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:34:00,26.57,25.87,26.57,72.60,75.40,72.60,17.74,22.05,22.71,9.51,30.0,378.0,23.02,8.99,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:35:00,26.44,25.77,26.44,73.00,75.80,73.00,17.68,21.90,22.51,9.32,30.0,378.0,22.80,8.99,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:36:00,26.16,25.53,26.16,73.40,76.20,73.40,17.59,21.74,22.32,9.02,30.0,377.0,22.59,8.99,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:37:00,25.84,25.24,25.84,73.40,76.10,73.40,17.48,21.59,22.15,8.85,31.0,378.0,22.40,8.99,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:38:00,25.50,24.93,25.50,72.30,75.00,72.30,17.40,21.46,22.03,9.04,30.0,377.0,22.25,9.03,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:39:00,25.22,24.64,25.22,69.70,72.50,69.70,17.26,21.39,22.00,9.72,30.0,380.0,22.15,9.13,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:40:00,25.27,24.60,25.27,66.50,69.20,66.50,17.26,21.48,22.11,10.79,30.0,379.0,22.07,9.21,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:41:00,25.48,24.72,25.48,64.70,67.60,64.70,17.27,21.62,22.24,11.50,30.0,379.0,22.01,9.23,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:42:00,25.76,24.92,25.76,66.80,69.80,66.80,17.39,21.74,22.37,11.00,30.0,379.0,22.00,9.19,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:43:00,26.11,25.21,26.11,68.30,71.60,68.30,17.73,21.90,22.49,10.70,30.0,377.0,22.03,9.51,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:44:00,26.35,25.43,26.35,65.20,68.60,65.20,18.22,22.21,22.68,11.95,30.0,378.0,22.11,10.20,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:45:00,26.48,25.55,26.48,66.80,70.10,66.80,18.76,22.70,22.89,11.47,30.0,377.0,22.24,10.90,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:46:00,26.59,25.69,26.59,70.80,74.20,70.80,19.44,23.21,23.06,10.15,30.0,376.0,22.35,11.54,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:47:00,26.52,25.69,26.52,71.50,75.00,71.50,19.93,23.64,23.16,9.87,30.0,374.0,22.44,12.15,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:48:00,26.20,25.48,26.20,71.00,74.30,71.00,20.21,23.99,23.24,9.87,30.0,375.0,22.53,12.79,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:49:00,25.80,25.17,25.80,70.90,74.00,70.90,20.44,24.32,23.28,9.67,30.0,375.0,22.60,13.43,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:50:00,25.41,24.85,25.41,70.50,73.50,70.50,20.61,24.62,23.34,9.56,30.0,376.0,22.65,14.07,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:51:00,25.24,24.67,25.24,67.40,70.30,67.40,20.73,24.93,23.43,10.47,30.0,376.0,22.65,14.73,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:52:00,25.38,24.76,25.38,65.10,67.80,65.10,20.88,25.28,23.57,11.32,30.0,377.0,22.65,15.36,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:53:00,25.62,24.95,25.62,65.30,68.10,65.30,21.09,25.59,23.70,11.41,30.0,376.0,22.65,15.94,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:54:00,25.93,25.22,25.93,68.80,71.70,68.80,21.48,25.91,23.85,10.43,30.0,374.0,22.62,16.51,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:55:00,26.28,25.55,26.28,70.00,73.10,70.00,21.87,26.24,24.01,10.24,30.0,373.0,22.57,17.01,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:56:00,26.53,25.82,26.53,69.30,72.40,69.30,22.14,26.55,24.14,10.63,30.0,373.0,22.51,17.45,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:57:00,26.56,25.91,26.56,68.90,71.90,68.90,22.30,26.77,24.21,10.80,29.0,373.0,22.45,17.82,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:58:00,26.33,25.76,26.33,69.00,71.80,69.00,22.38,26.93,24.23,10.63,29.0,373.0,22.38,18.15,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 18:59:00,25.97,25.47,25.97,69.40,72.10,69.40,22.43,27.05,24.23,10.26,29.0,374.0,22.32,18.44,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 19:00:00,25.59,25.14,25.59,69.80,72.40,69.80,22.43,27.16,24.23,9.91,29.0,373.0,22.25,18.68,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 19:01:00,25.33,24.89,25.33,70.30,72.80,70.30,22.49,27.28,24.25,9.59,29.0,373.0,22.18,18.88,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 19:02:00,25.44,24.97,25.44,70.30,72.70,70.30,22.66,27.48,24.36,9.66,29.0,381.0,22.13,19.05,5.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 19:03:00,25.75,25.26,25.75,69.90,72.30,69.90,22.83,27.69,24.49,9.95,29.0,405.0,22.08,19.19,2.0,3019.0,26.0,10.08,10.0,400.0
2023/07/12 19:04:00,26.09,25.56,26.09,69.50,72.00,69.50,23.01,27.89,24.62,10.31,29.0,403.0,22.03,19.31,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:05:00,26.40,25.86,26.40,69.10,71.60,69.10,23.18,28.09,24.74,10.64,29.0,402.0,22.00,19.41,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:06:00,26.61,26.08,26.61,68.70,71.30,68.70,23.31,28.26,24.84,10.90,29.0,401.0,21.95,19.50,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:07:00,26.55,26.07,26.55,68.70,71.30,68.70,23.37,28.35,24.88,10.84,29.0,400.0,21.95,19.58,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:08:00,26.23,25.82,26.23,69.30,71.70,69.30,23.38,28.41,24.88,10.46,29.0,401.0,21.91,19.64,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:09:00,25.82,25.48,25.82,69.90,72.20,69.90,23.38,28.43,24.85,10.01,29.0,401.0,21.90,19.69,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:10:00,25.44,25.15,25.44,70.50,72.70,70.50,23.38,28.45,24.83,9.58,29.0,401.0,21.90,19.73,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:11:00,25.34,25.02,25.34,70.30,72.40,70.30,23.44,28.55,24.85,9.58,29.0,401.0,21.87,19.78,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:12:00,25.54,25.17,25.54,66.80,68.90,66.80,23.48,28.68,24.92,10.86,29.0,401.0,21.85,19.81,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:13:00,25.78,25.37,25.78,65.40,67.50,65.40,23.52,28.79,25.00,11.48,29.0,400.0,21.85,19.83,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:14:00,26.09,25.65,26.09,69.60,71.70,69.60,23.76,28.94,25.13,10.27,29.0,399.0,21.85,19.87,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:15:00,26.51,26.04,26.51,73.20,75.50,73.20,24.07,29.10,25.28,9.28,29.0,398.0,21.85,19.88,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:16:00,26.68,26.24,26.68,65.70,68.40,65.70,24.10,29.18,25.33,11.99,29.0,399.0,21.85,19.91,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:17:00,26.37,26.01,26.37,67.40,69.30,67.40,24.00,29.18,25.31,11.21,29.0,399.0,21.85,19.93,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:18:00,26.01,25.73,26.01,73.00,75.00,73.00,24.07,29.18,25.28,9.06,29.0,397.0,21.85,19.95,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:19:00,25.61,25.39,25.61,65.20,67.70,65.20,23.98,29.16,25.24,11.43,29.0,399.0,21.85,19.98,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:20:00,25.21,24.99,25.21,67.40,68.80,67.40,23.86,29.13,25.19,10.45,29.0,399.0,21.89,19.99,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:21:00,25.38,25.09,25.38,71.50,73.40,71.50,24.10,29.22,25.30,9.25,29.0,398.0,21.90,20.03,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:22:00,25.69,25.34,25.69,63.80,65.80,63.80,24.17,29.31,25.37,11.95,29.0,399.0,21.93,20.08,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:23:00,25.99,25.58,25.99,68.00,69.80,68.00,24.26,29.41,25.47,10.75,29.0,399.0,21.95,20.12,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:24:00,26.43,25.98,26.43,73.20,75.10,73.20,24.52,29.54,25.63,9.24,29.0,396.0,22.00,20.17,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:25:00,26.75,26.32,26.75,68.90,71.50,68.90,24.66,29.63,25.73,10.92,29.0,396.0,22.02,20.22,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:26:00,26.53,26.17,26.53,66.50,68.40,66.50,24.58,29.63,25.70,11.62,29.0,398.0,22.05,20.27,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:27:00,26.15,25.88,26.15,72.60,74.40,72.60,24.58,29.63,25.68,9.29,29.0,396.0,22.08,20.32,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:28:00,25.79,25.60,25.79,68.30,71.00,68.30,24.58,29.59,25.65,10.49,29.0,397.0,22.10,20.37,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:29:00,25.30,25.15,25.30,65.60,67.00,65.60,24.44,29.53,25.58,11.09,29.0,399.0,22.14,20.45,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:30:00,25.29,25.10,25.29,72.20,73.60,72.20,24.59,29.55,25.64,8.96,29.0,396.0,22.18,20.54,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:31:00,25.62,25.36,25.62,65.50,67.60,65.50,24.67,29.62,25.73,11.32,29.0,397.0,22.20,20.64,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:32:00,25.87,25.54,25.87,66.30,67.80,66.30,24.73,29.68,25.79,11.24,29.0,398.0,22.25,20.74,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:33:00,26.26,25.89,26.26,71.90,73.50,71.90,24.93,29.78,25.93,9.60,29.0,396.0,22.29,20.84,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:34:00,26.68,26.30,26.68,72.80,74.90,72.80,25.10,29.88,26.06,9.53,29.0,395.0,22.32,20.93,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:35:00,26.67,26.33,26.67,65.00,67.00,65.00,25.05,29.92,26.06,12.22,29.0,397.0,22.35,21.01,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:36:00,26.30,26.04,26.30,70.20,71.80,70.20,25.02,29.86,26.03,10.21,29.0,395.0,22.39,21.10,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:37:00,25.99,25.79,25.99,73.60,75.50,73.60,25.02,29.83,26.02,8.86,29.0,393.0,22.40,21.17,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:38:00,25.56,25.41,25.56,64.20,66.10,64.20,24.92,29.77,25.94,11.71,29.0,397.0,22.45,21.24,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:39:00,25.22,25.07,25.22,69.20,70.40,69.20,24.91,29.73,25.90,9.86,29.0,396.0,22.47,21.31,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:40:00,25.48,25.25,25.48,71.30,73.10,71.30,25.06,29.78,26.01,9.34,29.0,395.0,22.50,21.38,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:41:00,25.77,25.47,25.77,64.10,65.80,64.10,25.09,29.83,26.08,11.88,29.0,397.0,22.53,21.44,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:42:00,26.06,25.72,26.06,68.60,70.20,68.60,25.22,29.90,26.18,10.57,29.0,394.0,22.55,21.50,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:43:00,26.49,26.12,26.49,73.60,75.30,73.60,25.41,30.00,26.33,9.12,29.0,393.0,22.60,21.56,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:44:00,26.82,26.46,26.82,70.80,73.20,70.80,25.52,30.08,26.42,10.30,29.0,392.0,22.62,21.62,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:45:00,26.59,26.31,26.59,66.00,67.70,66.00,25.44,30.06,26.37,11.83,29.0,395.0,22.65,21.68,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:46:00,26.20,25.99,26.20,72.10,73.60,72.10,25.42,29.99,26.33,9.48,29.0,393.0,22.68,21.73,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:47:00,25.88,25.72,25.88,71.00,73.10,71.00,25.41,29.97,26.30,9.65,29.0,393.0,22.70,21.78,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:48:00,25.38,25.29,25.38,64.80,66.00,64.80,25.29,29.87,26.20,11.40,29.0,396.0,22.70,21.83,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:49:00,25.25,25.11,25.25,71.60,72.60,71.60,25.41,29.85,26.23,9.13,29.0,393.0,22.74,21.88,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:50:00,25.61,25.39,25.61,68.80,70.70,68.80,25.56,29.92,26.34,10.24,29.0,394.0,22.75,21.93,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:51:00,25.91,25.63,25.91,65.00,66.20,65.00,25.60,29.97,26.40,11.70,29.0,394.0,22.75,21.97,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:52:00,26.26,25.95,26.26,70.40,71.80,70.40,25.76,30.06,26.52,10.11,29.0,393.0,22.79,22.03,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:53:00,26.71,26.37,26.71,74.70,76.20,74.70,25.93,30.17,26.64,8.87,29.0,391.0,22.80,22.08,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:54:00,26.86,26.55,26.86,68.50,70.80,68.50,25.94,30.22,26.67,11.13,29.0,392.0,22.80,22.13,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:55:00,26.47,26.24,26.47,66.80,68.20,66.80,25.87,30.15,26.60,11.46,29.0,394.0,22.83,22.18,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:56:00,26.07,25.91,26.07,73.10,74.50,73.10,25.87,30.08,26.58,9.09,29.0,391.0,22.85,22.24,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:57:00,25.77,25.64,25.77,69.80,72.00,69.80,25.83,30.04,26.51,9.99,29.0,392.0,22.85,22.28,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:58:00,25.30,25.21,25.30,66.10,67.10,66.10,25.72,29.94,26.43,10.94,29.0,394.0,22.85,22.33,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 19:59:00,25.31,25.17,25.31,72.60,73.70,72.60,25.83,29.95,26.48,8.84,29.0,392.0,22.89,22.38,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:00:00,25.68,25.49,25.68,67.90,69.50,67.90,25.92,30.02,26.57,10.61,29.0,391.0,22.90,22.42,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:01:00,25.99,25.73,25.99,66.10,67.30,66.10,25.99,30.06,26.63,11.37,29.0,392.0,22.90,22.46,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:02:00,26.40,26.09,26.40,71.20,72.60,71.20,26.17,30.17,26.76,9.90,29.0,391.0,22.90,22.51,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:03:00,26.84,26.52,26.84,75.20,76.80,75.20,26.31,30.27,26.86,8.77,29.0,388.0,22.91,22.55,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:04:00,26.86,26.60,26.86,68.60,70.80,68.60,26.29,30.28,26.86,11.10,29.0,390.0,22.95,22.59,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:05:00,26.42,26.25,26.42,67.70,69.00,67.70,26.18,30.21,26.78,11.12,29.0,391.0,22.95,22.63,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:06:00,26.05,25.91,26.05,73.80,75.10,73.80,26.17,30.15,26.73,8.82,29.0,390.0,22.95,22.68,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:07:00,25.72,25.62,25.72,68.50,70.50,68.50,26.10,30.08,26.67,10.39,29.0,391.0,22.97,22.72,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:08:00,25.27,25.19,25.27,67.20,68.10,67.20,25.98,29.98,26.58,10.56,29.0,392.0,23.00,22.75,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:09:00,25.32,25.19,25.32,73.20,74.20,73.20,26.11,30.00,26.64,8.65,29.0,390.0,23.00,22.78,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:10:00,25.68,25.48,25.68,66.80,68.40,66.80,26.17,30.06,26.71,10.94,29.0,391.0,23.00,22.82,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:11:00,25.95,25.70,25.95,66.60,67.80,66.60,26.24,30.10,26.76,11.18,29.0,391.0,23.01,22.84,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:12:00,26.35,26.05,26.35,71.80,73.20,71.80,26.38,30.19,26.88,9.65,29.0,389.0,23.06,22.87,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:13:00,26.77,26.46,26.77,75.60,77.10,75.60,26.39,30.28,27.02,8.60,29.0,387.0,23.49,21.37,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:14:00,26.83,26.57,26.83,71.60,73.60,71.60,26.08,30.23,27.32,10.01,29.0,387.0,24.11,16.61,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:15:00,26.46,26.29,26.46,69.70,71.20,69.70,25.49,30.00,27.55,10.46,29.0,389.0,25.12,13.56,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:16:00,26.06,25.96,26.06,73.20,74.60,73.20,23.44,29.68,27.72,9.03,29.0,387.0,26.37,11.68,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:17:00,25.76,25.70,25.76,75.10,76.30,75.10,20.97,29.31,27.80,8.25,29.0,387.0,27.19,10.77,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:18:00,25.47,25.41,25.47,72.50,73.80,72.50,19.60,28.88,27.77,8.94,29.0,388.0,27.60,10.22,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:19:00,25.35,25.23,25.35,72.00,73.20,72.00,18.75,28.38,27.70,9.05,29.0,388.0,27.87,9.75,0.0,3032.0,26.0,10.08,10.0,400.0
2023/07/12 20:20:00,25.59,25.37,25.59,72.80,74.00,72.80,18.28,27.78,27.50,8.94,29.0,388.0,27.99,9.45,0.0,3032.0,26.0,10.08,10.0,400.0
